symbol,side,entry_date,entry_price,sl_price,tp_price,dqs_score,regime,strategy,approved,reject_reason,promoted,exit_date,exit_price,exit_reason,hours_held,pnl_usd,pnl_pct,risk_usd,kelly_fraction,win,notes,intent,outcome,crowded,data_quality,sl_original,atr_at_entry,calibration_prob,calibration_level
SOLUSDT,LONG,2026-06-26 14:00:00,70.98,68.7329,74.57541,53.58,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,1688.2462300000025,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,68.7329,0.6914285714285698,0.0,
BTCUSDT,LONG,2026-06-26 14:15:00,60031.3,58540.5946,62416.42859,77.7,TRENDING,trend_following,False,RiskBudgetLedger: risk budget full (22790.67 > 13972.14),False,,0,REJECTED,0,0,0,21102.42564240009,1.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,58540.5946,458.67857142857036,0.0,
ETHUSDT,SHORT,2026-06-26 14:15:00,1569.35,1606.2291,1495.59177,65.58,TRENDING,mean_reversion,False,RiskBudgetLedger: risk budget full (19415.29 > 13972.14),False,,0,REJECTED,0,0,0,17727.04578800005,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1606.2291,14.184285714285759,0.0,
XRPUSDT,LONG,2026-06-26 14:30:00,1.0385,1.0101,1.084,65.58,TRENDING,mean_reversion,False,RiskBudgetLedger: risk budget full (19415.44 > 13972.14),False,,0,REJECTED,0,0,0,17727.194799999987,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0101,0.008742857142857148,0.0,
XRPUSDT,LONG,2026-06-26 14:45:00,1.0362,1.0066,1.08365,65.58,TRENDING,mean_reversion,False,RiskBudgetLedger: risk budget full (19415.44 > 13972.14),False,,0,REJECTED,0,0,0,17727.194320000046,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0066,0.009121428571428567,0.0,
XRPUSDT,LONG,2026-06-26 15:00:00,1.0374,1.0138,1.08654,58.06,MIXED,mean_reversion,False,RegimeGate: DQS 58 < 60 for MIXED,False,,0,REJECTED,0,0,0,5064.911640000015,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0138,0.00944285714285715,0.0,
ETHUSDT,SHORT,2026-06-26 15:15:00,1579.16,1614.06,1488.42,72.97,MIXED,mean_reversion,False,RiskBudgetLedger: risk budget full (26562.87 > 13972.14),False,,0,REJECTED,0,0,0,24874.625999999902,3.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1614.06,17.450000000000063,0.0,
SOLUSDT,LONG,2026-06-26 15:15:00,71.42,68.2745,76.45282,53.58,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,1688.1898499999993,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,68.2745,0.9678571428571426,0.0,
XRPUSDT,LONG,2026-06-26 15:15:00,1.0415,1.0171,1.0922,58.06,MIXED,mean_reversion,False,RegimeGate: DQS 58 < 60 for MIXED,False,,0,REJECTED,0,0,0,5064.9129600000415,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0171,0.009742857142857133,0.0,
BTCUSDT,LONG,2026-06-26 15:30:00,60395.1,58968.9571,63361.47718,64.3,MIXED,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,1687.1270506999988,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,58968.9571,570.4571428571419,0.0,
